cod_institucion;nom_institucion;res_acreditacion;nom_programa;metodologia
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;;INGENIERIA AGRONOMICA;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;;CIENCIAS DEL DEPORTE;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;19083;INGENIERIA COMERCIAL;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;;ESPECIALIZACION EN GERENCIA EN NUTRICION ANIMAL APLICADA;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;;ESPECIALIZACION EN LABORATORIO CLINICO VETERINARIO;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;;ESPECIALIZACION EN MEJORAMIENTO ANIMAL;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;;ESPECIALIZACION EN PRODUCCION ANIMAL;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;;ESPECIALIZACION EN SANIDAD ANIMAL;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;;ESPECIALIZACION EN GESTION SOCIAL Y AMBIENTAL;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;5912;MEDICINA;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;;QUIMICA INDUSTRIAL;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;;MEDICINA VETERINARIA ZOOTECNIA;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;;ESPECIALIZACION EN REPRODUCCION BOVINA TROPICAL Y TRANSFERENCIA DE EMBRIONES;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;;INGENIERIA GEOGRAFICA Y AMBIENTAL;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;;INGENIERIA COMERCIAL;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;;INGENIERIA COMERCIAL;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;;ESPECIALIZACION EN BIOMETODOLOGIA DEL ENTRENAMIENTO DEPORTIVO;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;;FARMACIA INDUSTRIAL;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;;MEDICINA VETERINARIA Y ZOOTECNIA;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;;ESPECIALIZACION EN EPIDEMIOLOGIA VETERINARIA;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;;ESPECIALIZACION EN NUTRICION ANIMAL APLICADA;A distancia
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;;ESPECIALIZACION EN REPRODUCCION BOVINA TROPICAL Y TRANSFERENCIA DE EMBRIONES;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;;ESPECIALIZACION EN SANIDAD ANIMAL;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;;ESPECIALIZACION EN LABORATORIO CLINICO VETERINARIO;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;;QUIMICA INDUSTRIAL;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;;INGENIERIA COMERCIAL;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;;INGENIERIA COMERCIAL;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;6176;MEDICINA VETERINARIA Y ZOOTECNIA;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;9919;INGENIERIA GEOGRAFICA Y AMBIENTAL;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;23770;MEDICINA;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;;INGENIERIA COMERCIAL;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;3423;CIENCIAS DEL DEPORTE;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;10710;ESPECIALIZACION EN GESTION SOCIAL Y AMBIENTAL;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;931;ESPECIALIZACION EN SANIDAD ANIMAL;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;934;ESPECIALIZACION EN NUTRICION ANIMAL APLICADA;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;17652;ESPECIALIZACION EN LABORATORIO CLINICO VETERINARIO;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;930;ESPECIALIZACION EN REPRODUCCION BOVINA TROPICAL Y TRANSFERENCIA DE EMBRIONES;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;2530;QUIMICA;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;574;MEDICINA VETERINARIA;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;535;ZOOTECNIA;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;19197;ESPECIALIZACION EN  MEJORAMIENTO ANIMAL;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;;FARMACIA INDUSTRIAL;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;9531;ENFERMERIA;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;17676;ESPECIALIZACION EN PRODUCCION ANIMAL;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;4595;INGENIERIA AGRONOMICA;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;;INGENIERIA COMERCIAL;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;;INGENIERIA COMERCIAL;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;263;ESPECIALIZACION EN BIOMETODOLOGIA DEL ENTRENAMIENTO DEPORTIVO;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;;FARMACIA INDUSTRIAL;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;15389;MEDICINA VETERINARIA Y ZOOTECNIA;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;4911;CIENCIAS AMBIENTALES;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;17787;ESPECIALIZACION EN EPIDEMIOLOGIA VETERINARIA;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;932;ESPECIALIZACION  EN SANIDAD ANIMAL;A distancia
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;17674;ESPECIALIZACION EN LABORATORIO CLINICO VETERINARIO;A distancia
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;17683;ESPECIALIZACION EN NUTRICION ANIMAL APLICADA;A distancia
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;935;ESPECIALIZACION EN PRODUCCION ANIMAL;A distancia
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;;QUIMICA INDUSTRIAL;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;;INGENIERIA COMERCIAL;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;;INGENIERIA COMERCIAL;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;;INGENIERIA COMERCIAL;Presencial
1830;UNIVERSIDAD AUTONOMA DE OCCIDENTE;7782;TECNOLOGÍA EN SISTEMAS ELECTRÓNICOS Y DE AUTOMATIZACIÓN;Presencial
1830;UNIVERSIDAD AUTONOMA DE OCCIDENTE;7761;TECNOLOGÍA EN DISEÑO DE APLICACIONES MÓVILES Y WEB;Presencial
1831;UNIVERSIDAD DE IBAGUE;;CONTADURIA PUBLICA;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;1251;MAESTRA EN CIENCIAS VETERINARIAS;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;2152;QUÍMICA FARMACÉUTICA;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;2153;QUÍMICA;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;2001;ESPECIALIZACIÓN EN GESTIÓN DE RIESGOS CLIMÁTICOS;Presencial
1835;UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.;13549;MAESTRÍA EN GERENCIA Y GESTIÓN INTEGRAL DE RESIDUOS SÓLIDOS;Presencial
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;17682;TECNOLOGIA EN PRODUCCION ANIMAL;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;99;TECNOLOGIA EN GESTION DE TRANSPORTES;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;95;TECNOLOGIA EN GESTION DE OBRAS CIVILES Y CONSTRUCCIONES;Virtual
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;16616;TECNOLOGIA EN GESTION INDUSTRIAL;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;6544;TECNOLOGIA EN GESTION COMERCIAL Y DE NEGOCIOS;Virtual
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;12019;TECNOLOGIA EN GESTION AGROPECUARIA;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;12020;TECNOLOGIA EN GESTION DE EMPRESAS ASOCIATIVAS Y ORGANIZACIONES COMUNITARIAS;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;1378;TECNOLOGIA DE ALIMENTOS;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;;MANEJO AGROECOLOGICO Y DE POST-COSECHA;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;;MANEJO AGROFORESTAL;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;29164;ZOOTECNIA;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;3966;ADMINISTRACION DE EMPRESAS;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;575;INGENIERIA DE ALIMENTOS;Virtual
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;8200;TECNOLOGIA EN REGENCIA DE FARMACIA;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;17254;INGENIERIA DE SISTEMAS;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;3443;PSICOLOGIA;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;17914;COMUNICACION SOCIAL;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;10583;FILOSOFIA;Virtual
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;12423;LICENCIATURA EN FILOSOFIA;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;13156;TECNOLOGIA DE SISTEMAS;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;4906;ESPECIALIZACION EN NUTRICION ANIMAL SOSTENIBLE;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;;ESPECIALIZACION EN INGENIERIA DE PROCESOS EN ALIMENTOS Y BIOMATERIALES;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;14503;ESPECIALIZACION EN GERENCIA ESTRATEGICA DE MERCADEO;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;4498;TECNOLOGIA EN ELECTRONICA;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;16420;LICENCIATURA EN ETNOEDUCACION;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;2030;ESPECIALIZACION EN EDUCACION SUPERIOR A DISTANCIA;Virtual
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;22110;ESPECIALIZACIÓN EN EDUCACIÓN, CULTURA Y POLITICA;Virtual
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;12426;ESPECIALIZACION EN PEDAGOGIA PARA EL DESARROLLO DEL APRENDIZAJE AUTONOMO;Virtual
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;1675;ESPECIALIZACION EN DIRECCION PROSPECTIVA Y ESTRATEGICA DE LAS ORGANIZACIONES UNIVERSITARIAS;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;;TECNOLOGIA EN REGENCIA DE FARMACIA;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;;TECNOLOGIA EN REGENCIA DE FARMACIA;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;;TECNOLOGIA EN REGENCIA DE FARMACIA;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;;TECNOLOGIA EN REGENCIA DE FARMACIA;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;;TECNOLOGIA EN REGENCIA DE FARMACIA;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;;TECNOLOGIA EN REGENCIA DE FARMACIA;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;;TECNOLOGIA EN REGENCIA DE FARMACIA;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;;TECNOLOGIA EN REGENCIA DE FARMACIA;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;;TECNOLOGIA EN REGENCIA DE FARMACIA;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;4499;TECNOLOGIA INDUSTRIAL;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;13155;INGENIERIA ELECTRONICA;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;;INGENIERIA INDUSTRIAL;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;689;INGENIERIA  AGROFORESTAL;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;843;TECNOLOGIA AGROFORESTAL;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;844;ESPECIALIZACION EN BIOTECNOLOGIA AGRARIA;A distancia
1831;UNIVERSIDAD DE IBAGUE;16217;TECNOLOGÍA EN ENTRENAMIENTO DEPORTIVO EN FÚTBOL;Presencial
2708;UNIVERSIDAD CES;4290;ESPECIALIZACION EN ORTODONCIA;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;162;INGENIERIA AMBIENTAL Y SANITARIA;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;;TÉCNICA PROFESIONAL EN OPERACIÓN TURÍSTICA;Virtual
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;10918;MAESTRÍA EN ADMINISTRACIÓN;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;;TECNOLOGIA EN OPERACIÓN DE PLANTAS PARA EL PROCESAMIENTO DE PLÁSTICOS;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;;TÉCNICO PROFESIONAL EN MANTENIMIENTO DE EQUIPOS PARA EL PROCESAMIENTO DE PLÁSTICOS;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;;TÉCNICO PROFESIONAL EN OPERACION  DE EQUIPOS PARA EL PROCESAMIENTO DE PLÁSTICOS;Presencial
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;;TECNOLOGÍA EN LOGÍSTICA DE ALMACENAJE E INVENTARIOS;Virtual
1832;UNIVERSIDAD TECNOLOGICA DE BOLIVAR;;TECNICA PROFESIONAL EN OPERACIÓN DE ALMACENES Y BODEGAS;Virtual
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;16975;TECNOLOGIA EN RADIOLOGIA E IMAGENES DIAGNOSTICAS;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;7862;MUSICA;Virtual
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;9010;DISEÑO INDUSTRIAL;Virtual
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;9864;LICENCIATURA EN LENGUAS EXTRANJERAS CON ÉNFASIS EN INGLÉS;Virtual
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;7749;TECNOLOGIA EN CALIDAD ALIMENTARIA;A distancia
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;12425;ESPECIALIZACIÓN EN REDES DE NUEVA GENERACIÓN;Virtual
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;12424;CONTADURIA PÚBLICA;Virtual
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;12427;ESPECIALIZACIÓN EN GERENCIA DE PROCESOS LOGÍSTICOS EN REDES DE VALOR;Virtual
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;310;INGENIERÍA MULTIMEDIA;Virtual
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;1045;GESTIÓN DEPORTIVA;Virtual
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;2133;CIENCIA POL¿TICA;Virtual
2102;UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD;3943;MAESTR¿A EN GERENCIA DE PROYECTOS;Virtual
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;;TECNOLOGIA EN ADMINISTRACION MUNICIPAL;A distancia
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;;CIENCIAS POLITICAS Y ADMINISTRATIVAS;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;24269;ADMINISTRACION PUBLICA TERRITORIAL;A distancia
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;14579;ESPECIALIZACION EN DERECHOS HUMANOS;A distancia
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;6090;ESPECIALIZACION EN FINANZAS PUBLICAS;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;;ESPECIALIZACION EN ADMINISTRACION DE LA PLANEACION URBANA Y REGIONAL;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;;ESPECIALIZACION EN ADMINISTRACION PUBLICA;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;6345;ESPECIALIZACION EN PROYECTOS DE DESARROLLO;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;3901;ESPECIALIZACION EN GERENCIA SOCIAL;A distancia
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;3135;ESPECIALIZACION EN GESTION PUBLICA;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;8469;ESPECIALIZACION EN ADMINISTRACION PUBLICA CONTEMPORANEA;A distancia
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;3118;ESPECIALIZACION EN ALTA GERENCIA EN ECONOMIA PUBLICA;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;6346;ESPECIALIZACION EN ALTA DIRRECION DEL ESTADO;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;3899;ESPECIALIZACION EN GERENCIA HOSPITALARIA;A distancia
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;;ESPECIALIZACION EN FINANZAS PUBLICAS;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;;ESPECIALIZACION EN GESTION PUBLICA;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;;ESPECIALIZACION EN GESTION PUBLICA;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;;ESPECIALIZACION EN GESTION PUBLICA;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;;ESPECIALIZACION EN GESTION PUBLICA;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;;ESPECIALIZACION EN GESTION PUBLICA;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;;ESPECIALIZACION EN GESTION PUBLICA;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;;ESPECIALIZACION EN GESTION PUBLICA;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;;ESPECIALIZACION EN GESTION PUBLICA;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;;ESPECIALIZACION EN GESTION PUBLICA;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;8465;ESPECIALIZACION EN GERENCIA AMBIENTAL;A distancia
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;6093;ESPECIALIZACION EN ALTA GERENCIA DEL SISTEMA  DE SEGURIDAD SOCIAL EN SALUD;A distancia
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;;ESPECIALIZACION EN PROYECTOS DE DESARROLLO;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;;ESPECIALIZACION EN PROYECTOS DE DESARROLLO;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;;ESPECIALIZACION EN PROYECTOS DE DESARROLLO;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;;ESPECIALIZACION EN PROYECTOS DE DESARROLLO;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;;ESPECIALIZACION EN PROYECTOS DE DESARROLLO;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;;ESPECIALIZACION EN PROYECTOS DE DESARROLLO;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;;ESPECIALIZACION EN PROYECTOS DE DESARROLLO;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;;ESPECIALIZACION EN PROYECTOS DE DESARROLLO;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;;ESPECIALIZACION EN GERENCIA SOCIAL;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;;ESPECIALIZACION EN FINANZAS PUBLICAS;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;;ESPECIALIZACION EN FINANZAS PUBLICAS;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;;ESPECIALIZACION EN FINANZAS PUBLICAS;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;;ESPECIALIZACION EN FINANZAS PUBLICAS;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;;ESPECIALIZACION EN ADMINISTRACION PUBLICA CONTEMPORANEA;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;;ESPECIALIZACION EN ADMINISTRACION PUBLICA CONTEMPORANEA;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;;ESPECIALIZACION EN ADMINISTRACION PUBLICA CONTEMPORANEA;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;;ESPECIALIZACION EN GERENCIA HOSPITALARIA;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;;ESPECIALIZACION EN GERENCIA HOSPITALARIA;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;;ESPECIALIZACION EN GERENCIA HOSPITALARIA;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;7882;ESPECIALIZACION EN  FRONTERAS Y RELACIONES INTERNACIONALES;A distancia
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;;ESPECIALIZACION EN GESTION Y PLANIFICACION DEL DESARROLLO URBANO Y REGIONAL;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;;ESPECIALIZACION EN GERENCIA SOCIAL;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;;ESPECIALIZACION EN GERENCIA SOCIAL;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;8462;ESPECIALIZACION EN GESTION Y PLANIFICACIÓN DEL DESARROLLO URBANO Y REGIONAL;A distancia
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;;ESPECIALIZACION EN GERENCIA HOSPITALARIA;Presencial
2104;ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-;;ESPECIALIZACION EN ALTA GERENCIA EN ECONOMIA PUBLICA;Presencial
